<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.06.24	09:45:00	3322.239	3323.312	3317.931	3318.575	2517	0	160
2025.06.24	10:00:00	3318.602	3323.781	3318.537	3323.357	1959	0	160
2025.06.24	10:15:00	3323.414	3325.686	3322.826	3325.474	1718	0	160
2025.06.24	10:30:00	3325.446	3327.632	3324.827	3326.960	1470	0	160
2025.06.24	10:45:00	3327.027	3327.663	3324.797	3325.485	1642	0	160
2025.06.24	11:00:00	3325.459	3327.112	3323.847	3325.974	1911	0	160
2025.06.24	11:15:00	3325.974	3328.955	3322.498	3324.605	2351	0	160
2025.06.24	11:30:00	3324.521	3324.565	3321.109	3323.000	2328	0	160
2025.06.24	11:45:00	3322.961	3323.348	3317.829	3321.214	2487	0	160
2025.06.24	12:00:00	3321.181	3321.181	3312.155	3313.569	3370	0	160
2025.06.24	12:15:00	3313.525	3318.817	3311.329	3313.643	4677	0	160
2025.06.24	12:30:00	3313.517	3313.517	3304.515	3310.160	5986	0	160
2025.06.24	12:45:00	3310.177	3317.774	3306.050	3314.718	4941	0	160
2025.06.24	13:00:00	3314.694	3317.885	3311.425	3317.439	4493	0	160
2025.06.24	13:15:00	3317.479	3317.953	3310.187	3310.511	3933	0	160
2025.06.24	13:30:00	3310.561	3313.489	3295.444	3298.764	10501	0	160
2025.06.24	13:45:00	3298.785	3302.933	3295.306	3301.966	7305	0	160
2025.06.24	14:00:00	3302.009	3308.540	3298.666	3308.540	5123	0	160
2025.06.24	14:15:00	3308.438	3310.273	3301.966	3305.029	5509	0	160
2025.06.24	14:30:00	3305.072	3308.978	3301.830	3306.433	4088	0	160
2025.06.24	14:45:00	3306.458	3309.071	3303.796	3304.591	3314	0	160
2025.06.24	15:00:00	3304.551	3304.551	3299.787	3301.660	3504	0	160
2025.06.24	15:15:00	3301.635	3314.115	3301.458	3312.205	3688	0	160
2025.06.24	15:30:00	3312.246	3317.037	3312.016	3315.212	3835	0	160
2025.06.24	15:45:00	3315.187	3315.799	3312.386	3313.261	2486	0	160
2025.06.24	16:00:00	3313.296	3313.918	3311.284	3312.607	1951	0	160
2025.06.24	16:15:00	3312.645	3314.278	3311.276	3311.920	1754	0	160
2025.06.24	16:30:00	3311.859	3317.664	3311.679	3317.012	2034	0	160
2025.06.24	16:45:00	3317.057	3320.489	3315.676	3318.400	1955	0	160
2025.06.24	17:00:00	3318.462	3321.017	3318.462	3319.007	2159	0	160
2025.06.24	17:15:00	3318.996	3320.999	3318.199	3320.579	2065	0	160
2025.06.24	17:30:00	3320.619	3321.197	3319.611	3320.872	1439	0	160
2025.06.24	17:45:00	3320.851	3321.227	3317.835	3317.926	1646	0	160
2025.06.24	18:00:00	3317.921	3319.030	3315.704	3315.704	1695	0	160
2025.06.24	18:15:00	3315.672	3318.025	3315.672	3317.003	1462	0	160
2025.06.24	18:30:00	3316.974	3318.157	3315.923	3318.153	1289	0	160
2025.06.24	18:45:00	3318.110	3318.485	3316.355	3317.119	1256	0	160
2025.06.24	19:00:00	3317.155	3318.408	3316.056	3316.684	1333	0	160
2025.06.24	19:15:00	3316.680	3318.812	3316.301	3318.646	1173	0	160
2025.06.24	19:30:00	3318.699	3325.184	3318.699	3324.590	1978	0	160
2025.06.24	19:45:00	3324.556	3325.101	3322.393	3323.479	2034	0	160
2025.06.24	20:00:00	3323.526	3324.442	3322.310	3322.940	1110	0	160
2025.06.24	20:15:00	3322.943	3324.444	3322.336	3322.765	1040	0	160
2025.06.24	20:30:00	3322.725	3324.198	3321.607	3322.886	894	0	160
2025.06.24	20:45:00	3322.891	3323.708	3322.566	3323.086	740	0	160
2025.06.24	22:00:00	3324.444	3324.444	3322.090	3323.012	1060	0	160
2025.06.24	22:15:00	3322.918	3323.142	3321.087	3322.078	854	0	160
2025.06.24	22:30:00	3322.081	3322.692	3321.168	3321.851	752	0	160
2025.06.24	22:45:00	3321.847	3322.776	3320.842	3321.641	722	0	160
2025.06.24	23:00:00	3321.679	3323.739	3321.602	3323.440	744	0	160
2025.06.24	23:15:00	3323.451	3324.020	3322.682	3322.857	701	0	160
2025.06.24	23:30:00	3322.856	3323.612	3322.317	3323.194	575	0	160
2025.06.24	23:45:00	3323.200	3324.882	3322.978	3324.142	958	0	160
2025.06.25	00:00:00	3324.139	3327.081	3323.627	3326.568	1609	0	160
2025.06.25	00:15:00	3326.597	3328.725	3326.005	3328.287	1452	0	160
2025.06.25	00:30:00	3328.399	3330.081	3324.933	3325.177	1744	0	160
2025.06.25	00:45:00	3325.163	3328.141	3324.234	3326.955	1914	0	160
2025.06.25	01:00:00	3327.004	3331.310	3326.348	3330.913	2410	0	160
2025.06.25	01:15:00	3330.897	3333.052	3328.804	3328.804	2090	0	160
2025.06.25	01:30:00	3328.857	3333.355	3328.031	3332.053	2103	0	160
2025.06.25	01:45:00	3332.077	3334.822	3331.719	3334.572	1705	0	160
2025.06.25	02:00:00	3334.678	3335.234	3331.281	3331.559	1764	0	160
2025.06.25	02:15:00	3331.593	3332.238	3329.941	3331.493	1431	0	160
2025.06.25	02:30:00	3331.489	3332.102	3328.804	3329.761	1551	0	160
2025.06.25	02:45:00	3329.831	3330.238	3327.808	3329.444	1391	0	160
2025.06.25	03:00:00	3329.445	3331.304	3327.913	3331.304	1494	0	160
2025.06.25	03:15:00	3331.292	3332.020	3330.041	3330.650	1318	0	160
2025.06.25	03:30:00	3330.564	3331.091	3327.891	3329.958	1227	0	160
2025.06.25	03:45:00	3329.934	3329.934	3327.197	3328.295	1250	0	160
2025.06.25	04:00:00	3328.284	3328.777	3326.658	3326.920	1008	0	160
2025.06.25	04:15:00	3326.919	3329.273	3326.661	3327.271	894	0	160
2025.06.25	04:30:00	3327.283	3327.574	3326.506	3326.801	881	0	160
2025.06.25	04:45:00	3326.870	3328.687	3325.797	3327.509	1063	0	160
2025.06.25	05:00:00	3327.501	3329.630	3326.698	3329.511	988	0	160
2025.06.25	05:15:00	3329.455	3329.925	3328.432	3329.820	1003	0	160
2025.06.25	05:30:00	3329.859	3333.126	3329.737	3332.591	1638	0	160
2025.06.25	05:45:00	3332.645	3333.742	3331.422	3331.625	1477	0	160
2025.06.25	06:00:00	3331.609	3333.388	3329.378	3329.883	1460	0	160
2025.06.25	06:15:00	3329.901	3332.000	3329.178	3330.459	1438	0	160
2025.06.25	06:30:00	3330.487	3332.791	3328.975	3332.594	1440	0	160
2025.06.25	06:45:00	3332.508	3333.461	3331.070	3331.652	1667	0	160
2025.06.25	07:00:00	3331.676	3333.894	3327.597	3328.049	2132	0	160
2025.06.25	07:15:00	3328.006	3334.194	3326.682	3334.104	2003	0	160
2025.06.25	07:30:00	3334.211	3335.957	3332.017	3335.247	1981	0	160
2025.06.25	07:45:00	3335.214	3337.117	3329.988	3330.631	2207	0	160
2025.06.25	08:00:00	3330.656	3332.414	3327.787	3328.232	1827	0	160
2025.06.25	08:15:00	3328.191	3329.873	3326.528	3329.673	2699	0	160
2025.06.25	08:30:00	3329.672	3330.259	3328.116	3330.047	1687	0	160
2025.06.25	08:45:00	3329.977	3330.041	3326.918	3327.223	1605	0	160
2025.06.25	09:00:00	3327.251	3327.323	3321.863	3322.273	2665	0	160
2025.06.25	09:15:00	3322.271	3325.032	3321.872	3322.760	1783	0	160
2025.06.25	09:30:00	3322.720	3324.261	3321.397	3323.347	1545	0	160
2025.06.25	09:45:00	3323.388	3325.272	3323.074	3325.253	1239	0	160
2025.06.25	10:00:00	3325.292	3328.421	3325.003	3327.593	1628	0	160
2025.06.25	10:15:00	3327.560	3329.569	3324.127	3326.494	2093	0	160
2025.06.25	10:30:00	3326.538	3326.572	3324.223	3325.228	1205	0	160
2025.06.25	10:45:00	3325.197	3328.108	3324.407	3324.483	1457	0	160
2025.06.25	11:00:00	3324.392	3329.024	3323.935	3328.933	1597	0	160
2025.06.25	11:15:00	3328.952	3329.548	3324.790	3325.310	1922	0	160
2025.06.25	11:30:00	3325.278	3328.528	3324.455	3325.049	2021	0	160
2025.06.25	11:45:00	3325.016	3325.428	3322.111	3322.646	2345	0	160
2025.06.25	12:00:00	3322.660	3326.701	3321.626	3325.926	1745	0	160
2025.06.25	12:15:00	3325.909	3329.507	3325.276	3328.181	2061	0	160
2025.06.25	12:30:00	3328.124	3328.246	3319.332	3319.802	2569	0	160
2025.06.25	12:45:00	3319.689	3322.363	3318.162	3320.609	2290	0	160
2025.06.25	13:00:00	3320.655	3321.646	3313.754	3314.870	3331	0	160
2025.06.25	13:15:00	3314.888	3318.943	3314.051	3314.147	2489	0	160
2025.06.25	13:30:00	3314.177	3315.861	3311.894	3315.027	3929	0	160
2025.06.25	13:45:00	3314.985	3317.482	3313.518	3314.467	3059	0	160
2025.06.25	14:00:00	3314.460	3322.097	3312.238	3319.892	3526	0	160
2025.06.25	14:15:00	3319.929	3323.049	3318.689	3321.793	3100	0	160
2025.06.25	14:30:00	3321.830	3323.471	3320.465	3322.063	2267	0	160
2025.06.25	14:45:00	3322.103	3326.368	3320.899	3323.404	2280	0	160
2025.06.25	15:00:00	3323.386	3325.880	3322.503	3325.232	2037	0	160
2025.06.25	15:15:00	3325.242	3325.456	3322.578	3322.710	1692	0	160
2025.06.25	15:30:00	3322.655	3326.716	3321.603	3326.027	2013	0	160
2025.06.25	15:45:00	3326.102	3327.194	3324.950	3325.643	1850	0	160
2025.06.25	16:00:00	3325.656	3328.345	3324.111	3327.663	1871	0	160
2025.06.25	16:15:00	3327.630	3329.281	3326.894	3329.281	1886	0	160
2025.06.25	16:30:00	3329.321	3333.977	3329.186	3333.057	2217	0	160
2025.06.25	16:45:00	3333.032	3335.149	3332.642	3334.782	1736	0	160
2025.06.25	17:00:00	3334.885	3335.418	3333.124	3333.708	1929	0	160
2025.06.25	17:15:00	3333.640	3333.657	3328.726	3328.899	1770	0	160
2025.06.25	17:30:00	3328.943	3330.193	3324.727	3327.490	3103	0	160
2025.06.25	17:45:00	3327.447	3328.617	3326.413	3328.042	1744	0	160
2025.06.25	18:00:00	3328.015	3329.487	3326.180	3328.056	1587	0	160
2025.06.25	18:15:00	3328.074	3330.272	3327.629	3329.501	1387	0	160
2025.06.25	18:30:00	3329.492	3330.156	3329.110	3329.713	1273	0	160
2025.06.25	18:45:00	3329.746	3331.855	3329.528	3331.583	1214	0	160
2025.06.25	19:00:00	3331.544	3332.975	3330.347	3331.623	1185	0	160
2025.06.25	19:15:00	3331.552	3334.300	3330.780	3333.990	1181	0	160
2025.06.25	19:30:00	3334.026	3335.966	3333.627	3335.851	1358	0	160
2025.06.25	19:45:00	3335.903	3336.068	3332.215	3333.706	1819	0	160
2025.06.25	20:00:00	3333.745	3335.674	3331.379	3332.395	1360	0	160
2025.06.25	20:15:00	3332.390	3333.393	3332.187	3332.880	1099	0	160
2025.06.25	20:30:00	3332.824	3333.708	3332.552	3333.613	705	0	160
2025.06.25	20:45:00	3333.620	3333.638	3332.066	3332.385	716	0	160
2025.06.25	22:00:00	3335.125	3335.589	3332.972	3333.458	1191	0	160
2025.06.25	22:15:00	3333.436	3333.667	3331.277	3332.292	1028	0	160
2025.06.25	22:30:00	3332.286	3334.878	3331.889	3334.170	1018	0	160
2025.06.25	22:45:00	3334.194	3334.426	3332.520	3333.211	1030	0	160
2025.06.25	23:00:00	3333.253	3337.340	3332.814	3337.049	1753	0	160
2025.06.25	23:15:00	3337.043	3337.488	3336.390	3336.995	994	0	160
2025.06.25	23:30:00	3336.961	3338.148	3336.580	3337.855	1128	0	160
2025.06.25	23:45:00	3337.807	3340.158	3337.358	3339.028	1230	0	160
2025.06.26	00:00:00	3338.987	3339.381	3332.688	3335.603	2552	0	160
2025.06.26	00:15:00	3335.605	3336.618	3333.203	3333.563	1680	0	160
2025.06.26	00:30:00	3333.523	3335.433	3332.162	3334.700	1552	0	160
2025.06.26	00:45:00	3334.762	3335.712	3332.103	3334.028	1600	0	160
2025.06.26	01:00:00	3334.065	3336.775	3331.312	3333.138	3306	0	160
2025.06.26	01:15:00	3333.100	3335.062	3330.055	3331.452	2490	0	160
2025.06.26	01:30:00	3331.419	3332.819	3330.780	3331.532	1906	0	160
2025.06.26	01:45:00	3331.486	3333.802	3329.181	3330.222	1936	0	160
2025.06.26	02:00:00	3330.183	3332.471	3329.263	3331.868	1584	0	160
2025.06.26	02:15:00	3331.949	3336.572	3331.555	3335.601	1596	0	160
2025.06.26	02:30:00	3335.552	3340.173	3335.214	3339.918	1922	0	160
2025.06.26	02:45:00	3339.899	3341.814	3338.645	3339.472	1925	0	160
2025.06.26	03:00:00	3339.481	3343.223	3338.026	3341.376	2042	0	160
2025.06.26	03:15:00	3341.410	3341.583	3338.756	3338.916	1337	0	160
2025.06.26	03:30:00	3338.956	3339.614	3336.954	3338.218	1351	0	160
2025.06.26	03:45:00	3338.172	3338.913	3336.399	3337.970	1273	0	160
2025.06.26	04:00:00	3338.088	3338.126	3335.648	3336.330	1164	0	160
2025.06.26	04:15:00	3336.322	3337.703	3335.560	3335.807	1144	0	160
2025.06.26	04:30:00	3335.765	3336.031	3334.184	3335.118	1224	0	160
2025.06.26	04:45:00	3335.126	3335.717	3333.335	3333.983	1157	0	160
2025.06.26	05:00:00	3333.965	3334.836	3333.114	3334.006	1142	0	160
2025.06.26	05:15:00	3333.999	3335.759	3333.404	3334.205	1214	0	160
2025.06.26	05:30:00	3334.217	3338.250	3332.349	3335.523	2169	0	160
2025.06.26	05:45:00	3335.597	3336.903	3333.281	3334.218	1801	0	160
2025.06.26	06:00:00	3334.155	3335.503	3330.981	3332.719	2253	0	160
2025.06.26	06:15:00	3332.698	3337.256	3331.421	3336.951	1965	0	160
2025.06.26	06:30:00	3336.914	3337.993	3332.493	3337.057	2191	0	160
2025.06.26	06:45:00	3337.087	3340.367	3336.826	3339.782	2096	0	160
2025.06.26	07:00:00	3339.755	3343.915	3339.662	3343.201	2035	0	160
2025.06.26	07:15:00	3343.202	3345.971	3343.123	3345.459	2029	0	160
2025.06.26	07:30:00	3345.437	3346.951	3344.928	3346.157	1655	0	160
2025.06.26	07:45:00	3346.160	3347.239	3344.975	3346.051	1737	0	160
2025.06.26	08:00:00	3346.066	3347.339	3344.448	3346.984	1963	0	160
2025.06.26	08:15:00	3347.011	3347.442	3345.337	3345.558	1718	0	160
2025.06.26	08:30:00	3345.504	3347.470	3345.029	3346.827	1689	0	160
2025.06.26	08:45:00	3346.902	3350.370	3346.413	3348.256	2800	0	160
2025.06.26	09:00:00	3348.217	3348.792	3340.482	3340.945	3029	0	160
2025.06.26	09:15:00	3341.061	3342.176	3339.164	3340.505	2436	0	160
2025.06.26	09:30:00	3340.585	3341.966	3338.680	3340.620	1858	0	160
2025.06.26	09:45:00	3340.687	3341.487	3339.102	3340.549	1698	0	160
2025.06.26	10:00:00	3340.535	3342.132	3338.292	3339.535	1637	0	160
2025.06.26	10:15:00	3339.534	3340.696	3337.838	3340.478	1444	0	160
2025.06.26	10:30:00	3340.472	3341.089	3338.472	3339.267	1234	0	160
2025.06.26	10:45:00	3339.371	3343.469	3339.371	3343.253	1260	0	160
2025.06.26	11:00:00	3343.258	3344.094	3341.143	3341.566	1339	0	160
2025.06.26	11:15:00	3341.526	3342.154	3339.104	3339.210	1635	0	160
2025.06.26	11:30:00	3339.243	3339.934	3332.672	3333.795	2519	0	160
2025.06.26	11:45:00	3333.796	3335.900	3331.469	3332.921	2434	0	160
2025.06.26	12:00:00	3332.937	3337.107	3332.126	3334.918	2447	0	160
2025.06.26	12:15:00	3335.032	3344.056	3334.292	3342.818	2426	0	160
2025.06.26	12:30:00	3342.718	3343.388	3330.442	3334.304	5331	0	160
2025.06.26	12:45:00	3334.249	3335.455	3321.590	3322.060	5423	0	160
2025.06.26	13:00:00	3322.116	3324.864	3316.177	3319.575	7244	0	160
2025.06.26	13:15:00	3319.532	3325.505	3318.255	3319.474	4862	0	160
2025.06.26	13:30:00	3319.498	3321.622	3309.916	3321.478	9418	0	160
2025.06.26	13:45:00	3321.448	3328.700	3319.766	3319.925	6838	0	160
2025.06.26	14:00:00	3319.891	3323.047	3317.099	3322.265	4318	0	160
2025.06.26	14:15:00	3322.322	3323.898	3313.203	3313.914	4288	0	160
2025.06.26	14:30:00	3313.871	3320.208	3311.896	3319.163	4784	0	160
2025.06.26	14:45:00	3319.187	3320.753	3316.770	3318.411	3195	0	160
2025.06.26	15:00:00	3318.453	3323.596	3318.453	3323.214	2982	0	160
2025.06.26	15:15:00	3323.133	3323.786	3320.977	3322.362	2097	0	160
2025.06.26	15:30:00	3322.387	3323.575	3320.870	3322.980	2472	0	160
2025.06.26	15:45:00	3322.963	3324.937	3321.265	3324.808	1742	0	160
2025.06.26	16:00:00	3324.845	3326.609	3323.729	3325.782	1738	0	160
2025.06.26	16:15:00	3325.740	3330.983	3325.539	3329.713	2336	0	160
2025.06.26	16:30:00	3329.725	3332.596	3329.527	3331.905	1995	0	160
2025.06.26	16:45:00	3331.882	3333.325	3330.474	3331.328	2073	0	160
2025.06.26	17:00:00	3331.329	3333.570	3331.145	3332.565	1944	0	160
2025.06.26	17:15:00	3332.515	3335.651	3332.328	3334.590	2011	0	160
2025.06.26	17:30:00	3334.517	3335.417	3332.980	3334.911	1636	0	160
2025.06.26	17:45:00	3334.895	3336.501	3332.207	3332.718	1772	0	160
2025.06.26	18:00:00	3332.690	3334.906	3331.261	3333.994	1731	0	160
2025.06.26	18:15:00	3333.992	3334.036	3332.391	3332.457	1410	0	160
2025.06.26	18:30:00	3332.517	3333.885	3332.267	3333.232	1209	0	160
2025.06.26	18:45:00	3333.240	3334.793	3332.963	3334.127	1287	0	160
2025.06.26	19:00:00	3334.155	3334.329	3329.979	3329.979	1378	0	160
2025.06.26	19:15:00	3329.982	3331.094	3328.265	3330.938	1584	0	160
2025.06.26	19:30:00	3331.044	3331.604	3330.284	3330.486	1266	0	160
2025.06.26	19:45:00	3330.468	3331.549	3329.102	3331.301	1385	0	160
2025.06.26	20:00:00	3331.407	3332.327	3330.431	3331.725	1049	0	160
2025.06.26	20:15:00	3331.827	3331.936	3329.069	3330.688	731	0	160
2025.06.26	20:30:00	3330.689	3331.015	3329.311	3329.546	681	0	160
2025.06.26	20:45:00	3329.535	3330.192	3327.804	3328.219	874	0	160
2025.06.26	22:00:00	3325.601	3325.842	3322.548	3324.370	1419	0	160
2025.06.26	22:15:00	3324.394	3324.417	3321.174	3322.711	1114	0	160
2025.06.26	22:30:00	3322.713	3323.955	3319.622	3320.001	1171	0	160
2025.06.26	22:45:00	3319.979	3322.554	3318.774	3321.513	1369	0	160
2025.06.26	23:00:00	3321.555	3323.729	3321.160	3323.155	1291	0	160
2025.06.26	23:15:00	3323.168	3323.553	3321.226	3321.544	952	0	160
2025.06.26	23:30:00	3321.599	3322.018	3318.153	3319.589	1397	0	160
2025.06.26	23:45:00	3319.552	3320.972	3316.229	3318.758	1433	0	160
2025.06.27	00:00:00	3318.731	3319.936	3314.959	3316.801	2216	0	160
2025.06.27	00:15:00	3316.807	3316.841	3313.558	3315.035	1982	0	160
2025.06.27	00:30:00	3315.088	3315.850	3313.226	3315.050	1722	0	160
2025.06.27	00:45:00	3315.050	3318.972	3313.865	3318.808	1889	0	160
2025.06.27	01:00:00	3318.791	3320.146	3315.895	3316.541	2802	0	160
2025.06.27	01:15:00	3316.545	3321.338	3314.924	3321.199	2329	0	160
2025.06.27	01:30:00	3321.197	3322.012	3316.064	3316.817	2397	0	160
2025.06.27	01:45:00	3316.825	3318.646	3314.872	3316.427	2315	0	160
2025.06.27	02:00:00	3316.498	3320.341	3314.599	3317.902	2293	0	160
2025.06.27	02:15:00	3317.875	3319.957	3313.843	3313.971	1690	0	160
2025.06.27	02:30:00	3313.917	3314.112	3310.878	3311.827	2472	0	160
2025.06.27	02:45:00	3311.789	3312.223	3308.541	3308.891	2509	0	160
2025.06.27	03:00:00	3308.870	3310.923	3304.448	3305.017	2862	0	160
2025.06.27	03:15:00	3305.011	3305.011	3299.378	3302.463	3845	0	160
2025.06.27	03:30:00	3302.451	3303.674	3298.198	3299.035	2257	0	160
2025.06.27	03:45:00	3299.036	3299.036	3292.557	3294.318	2911	0	160
2025.06.27	04:00:00	3294.364	3294.713	3291.039	3293.507	2859	0	160
2025.06.27	04:15:00	3293.470	3295.328	3292.777	3294.166	1955	0	160
2025.06.27	04:30:00	3294.157	3297.580	3293.099	3296.150	1842	0	160
2025.06.27	04:45:00	3296.157	3297.254	3293.132	3293.969	1920	0	160
2025.06.27	05:00:00	3294.008	3296.363	3289.262	3293.753	2534	0	160
2025.06.27	05:15:00	3293.849	3299.501	3293.209	3298.094	2709	0	160
2025.06.27	05:30:00	3298.194	3300.853	3295.134	3300.768	2827	0	160
2025.06.27	05:45:00	3300.737	3300.922	3296.055	3297.103	2450	0	160
2025.06.27	06:00:00	3297.332	3299.920	3292.658	3294.658	2996	0	160
2025.06.27	06:15:00	3294.668	3297.028	3292.938	3294.683	2967	0	160
2025.06.27	06:30:00	3294.569	3295.184	3286.833	3288.327	4162	0	160
2025.06.27	06:45:00	3288.361	3295.915	3287.625	3294.888	3433	0	160
2025.06.27	07:00:00	3294.978	3295.392	3286.903	3287.411	2945	0	160
2025.06.27	07:15:00	3287.444	3289.763	3283.394	3289.109	3863	0	160
2025.06.27	07:30:00	3289.171	3290.068	3285.015	3287.419	3230	0	160
2025.06.27	07:45:00	3287.402	3287.947	3284.417	3284.458	3071	0	160
2025.06.27	08:00:00	3284.430	3287.970	3282.353	3283.747	3495	0	160
2025.06.27	08:15:00	3283.636	3287.486	3281.778	3283.402	3389	0	160
2025.06.27	08:30:00	3283.441	3288.010	3282.930	3287.651	2392	0	160
2025.06.27	08:45:00	3287.623	3291.126	3287.623	3289.427	2227	0	160
2025.06.27	09:00:00	3289.399	3289.830	3285.435	3285.435	1953	0	160
2025.06.27	09:15:00	3285.500	3288.356	3284.170	3285.607	3091	0	160
2025.06.27	09:30:00	3285.608	3289.554	3284.973	3287.135	2443	0	160
2025.06.27	09:45:00	3287.125	3288.030	3282.072	3282.797	2316	0	160
2025.06.27	10:00:00	3282.819	3290.418	3282.488	3288.585	2091	0	160
2025.06.27	10:15:00	3288.628	3290.959	3286.324	3287.448	2333	0	160
2025.06.27	10:30:00	3287.422	3287.795	3283.476	3284.978	1686	0	160
2025.06.27	10:45:00	3284.908	3286.032	3279.692	3285.613	2281	0	160
2025.06.27	11:00:00	3285.713	3287.990	3283.408	3284.196	2001	0	160
2025.06.27	11:15:00	3284.222	3285.755	3282.497	3284.772	2357	0	160
2025.06.27	11:30:00	3284.734	3285.197	3279.174	3281.382	2914	0	160
2025.06.27	11:45:00	3281.342	3283.680	3276.009	3281.389	3290	0	160
2025.06.27	12:00:00	3281.358	3282.328	3272.391	3275.802	4427	0	160
2025.06.27	12:15:00	3275.830	3281.329	3272.814	3279.781	4252	0	160
2025.06.27	12:30:00	3279.756	3280.909	3270.835	3271.032	6311	0	160
2025.06.27	12:45:00	3271.098	3276.292	3269.434	3270.100	4766	0	160
2025.06.27	13:00:00	3270.060	3270.756	3261.576	3262.814	8228	0	160
2025.06.27	13:15:00	3262.770	3264.021	3256.311	3256.704	5752	0	160
2025.06.27	13:30:00	3256.816	3265.457	3255.836	3265.384	8627	0	160
2025.06.27	13:45:00	3265.412	3274.422	3263.911	3274.143	5828	0	160
2025.06.27	14:00:00	3274.231	3277.285	3270.467	3270.476	4973	0	160
2025.06.27	14:15:00	3270.448	3275.107	3264.764	3274.854	4929	0	160
2025.06.27	14:30:00	3274.877	3278.062	3265.860	3267.860	4939	0	160
2025.06.27	14:45:00	3267.837	3272.800	3263.580	3272.407	4856	0	160
2025.06.27	15:00:00	3272.445	3275.489	3271.430	3272.614	4059	0	160
2025.06.27	15:15:00	3272.689	3274.483	3271.479	3272.108	3013	0	160
2025.06.27	15:30:00	3272.141	3277.121	3270.910	3277.026	3044	0	160
2025.06.27	15:45:00	3277.093	3277.493	3273.944	3274.655	2437	0	160
2025.06.27	16:00:00	3274.574	3277.422	3274.240	3276.858	2068	0	160
2025.06.27	16:15:00	3276.816	3278.214	3275.614	3277.761	1902	0	160
2025.06.27	16:30:00	3277.802	3278.629	3273.360	3274.790	1984	0	160
2025.06.27	16:45:00	3274.858	3278.204	3273.722	3277.558	1692	0	160
2025.06.27	17:00:00	3277.598	3277.766	3274.270	3276.145	1789	0	160
2025.06.27	17:15:00	3276.128	3276.959	3274.024	3275.910	1886	0	160
2025.06.27	17:30:00	3275.930	3276.257	3272.743	3273.220	1820	0	160
2025.06.27	17:45:00	3273.194	3282.768	3272.700	3277.353	3678	0	160
2025.06.27	18:00:00	3277.402	3278.390	3272.375	3274.442	2577	0	160
2025.06.27	18:15:00	3274.435	3275.743	3272.876	3274.132	2032	0	160
2025.06.27	18:30:00	3274.060	3274.121	3270.464	3270.937	1983	0	160
2025.06.27	18:45:00	3270.820	3276.565	3270.782	3275.773	1788	0	160
2025.06.27	19:00:00	3275.766	3276.561	3272.212	3273.294	1612	0	160
2025.06.27	19:15:00	3273.254	3273.254	3268.366	3271.549	1824	0	160
2025.06.27	19:30:00	3271.531	3272.251	3269.411	3270.651	1609	0	160
2025.06.27	19:45:00	3270.650	3271.864	3269.594	3270.574	2022	0	160
2025.06.27	20:00:00	3270.616	3273.633	3270.302	3273.518	1372	0	160
2025.06.27	20:15:00	3273.540	3275.496	3272.367	3273.594	1207	0	160
2025.06.27	20:30:00	3273.581	3273.988	3272.997	3273.415	1042	0	160
2025.06.27	20:45:00	3273.380	3275.474	3273.240	3274.598	1143	0	160
2025.06.29	22:00:00	3272.488	3274.234	3264.640	3265.771	2429	0	160
2025.06.29	22:15:00	3265.745	3266.147	3247.921	3249.578	8322	0	160
2025.06.29	22:30:00	3249.621	3265.029	3248.965	3263.956	4797	0	160
2025.06.29	22:45:00	3263.975	3265.648	3261.843	3263.811	2730	0	160
2025.06.29	23:00:00	3263.784	3270.917	3263.784	3267.657	3336	0	160
2025.06.29	23:15:00	3267.704	3270.102	3267.523	3268.416	1733	0	160
2025.06.29	23:30:00	3268.454	3270.230	3266.601	3266.931	2153	0	160
2025.06.29	23:45:00	3266.941	3268.730	3262.825	3263.805	2433	0	160
2025.06.30	00:00:00	3263.775	3268.338	3263.124	3267.760	2620	0	160
2025.06.30	00:15:00	3267.729	3269.786	3266.389	3268.426	1893	0	160
2025.06.30	00:30:00	3268.427	3268.930	3262.637	3264.825	2403	0	160
2025.06.30	00:45:00	3264.797	3266.780	3263.648	3264.626	2233	0	160
2025.06.30	01:00:00	3264.587	3268.541	3259.425	3267.757	5294	0	160
2025.06.30	01:15:00	3267.769	3275.930	3267.769	3275.134	3480	0	160
2025.06.30	01:30:00	3275.126	3275.962	3271.092	3271.871	2816	0	160
2025.06.30	01:45:00	3271.850	3275.165	3271.658	3273.862	2572	0	160
2025.06.30	02:00:00	3273.901	3282.446	3273.592	3279.936	3850	0	160
2025.06.30	02:15:00	3279.970	3282.598	3279.289	3280.361	2188	0	160
2025.06.30	02:30:00	3280.395	3283.297	3277.489	3278.432	2144	0	160
2025.06.30	02:45:00	3278.395	3280.973	3277.311	3280.186	1814	0	160
2025.06.30	03:00:00	3280.154	3281.315	3279.234	3280.767	1894	0	160
2025.06.30	03:15:00	3280.729	3282.822	3278.164	3279.050	2047	0	160
2025.06.30	03:30:00	3279.015	3280.589	3278.495	3278.957	1252	0	160
2025.06.30	03:45:00	3278.941	3281.158	3277.815	3278.981	1680	0	160
2025.06.30	04:00:00	3278.996	3281.452	3278.568	3280.482	1452	0	160
2025.06.30	04:15:00	3280.486	3280.916	3276.964	3278.188	1361	0	160
2025.06.30	04:30:00	3278.178	3280.784	3278.101	3280.085	1028	0	160
